Date,AAPL,QQQ,SPY,TSLA
2022-12-22,130.02320861816406,261.7055969238281,364.9761657714844,125.3499984741211
2022-12-23,129.65939331054688,262.2940673828125,367.07562255859375,123.1500015258789
2022-12-27,127.85995483398438,258.5857849121094,365.6280212402344,109.0999984741211
2022-12-28,123.93653106689453,255.17172241210938,361.08404541015625,112.70999908447266
2022-12-29,127.44696807861328,261.3915710449219,367.58367919921875,121.81999969482422
2022-12-30,127.7615966796875,261.2347412109375,366.615478515625,123.18000030517578
2023-01-03,122.98271942138672,259.4687805175781,365.07208251953125,108.0999984741211
2023-01-04,124.25117492675781,260.7048645019531,367.8904724121094,113.63999938964844
2023-01-05,122.93354797363281,256.6236877441406,363.6916198730469,110.33999633789062
2023-01-06,127.45679473876953,263.70684814453125,372.0318603515625,113.05999755859375
2023-01-09,127.97794342041016,265.41387939453125,371.8209228515625,119.7699966430664
2023-01-10,128.54824829101562,267.66046142578125,374.4284362792969,118.8499984741211
2023-01-11,131.26223754882812,272.2910461425781,379.1642150878906,123.22000122070312
2023-01-12,131.1835174560547,273.7626647949219,380.5446472167969,123.55999755859375
2023-01-13,132.51097106933594,275.6462707519531,382.02093505859375,122.4000015258789
2023-01-17,133.67129516601562,276.2054748535156,381.32110595703125,131.49000549316406
2023-01-18,132.95350646972656,272.6148376464844,375.3008117675781,128.77999877929688
2023-01-19,133.01251220703125,269.9365539550781,372.5686950683594,127.16999816894531
2023-01-20,135.56907653808594,277.3238220214844,379.5093078613281,133.4199981689453
2023-01-23,138.75503540039062,283.48492431640625,384.0628662109375,143.75
2023-01-24,140.15130615234375,282.90606689453125,383.6506652832031,143.88999938964844
2023-01-25,139.49252319335938,282.27813720703125,383.7944641113281,144.42999267578125
2023-01-26,141.55746459960938,287.78192138671875,388.0124816894531,160.27000427246094
2023-01-27,143.49459838867188,290.64654541015625,388.9040222167969,177.89999389648438
2023-01-30,140.61349487304688,284.7699890136719,384.02447509765625,166.66000366210938
2023-01-31,141.8819580078125,289.03765869140625,389.6708984375,173.22000122070312
2023-02-01,143.00291442871094,295.21826171875,393.81231689453125,181.41000366210938
2023-02-02,148.30296325683594,305.8136291503906,399.5450439453125,188.27000427246094
2023-02-03,151.92156982421875,300.3786315917969,395.2982177734375,189.97999572753906
2023-02-06,149.19778442382812,297.837646484375,392.8824157714844,194.75999450683594
2023-02-07,152.06903076171875,304.0085144042969,398.02081298828125,196.80999755859375
2023-02-08,149.3845977783203,298.6029052734375,393.6684875488281,201.2899932861328
2023-02-09,148.35214233398438,295.9638671875,390.2557678222656,207.32000732421875
2023-02-10,148.71649169921875,294.0213928222656,391.16644287109375,196.88999938964844
2023-02-13,151.513427734375,298.73046875,395.75836181640625,194.63999938964844
